poss,mp,raptor_total,war_total,pace_impact,war_class
6863.060637181354,3665.414762827196,3.2422468510721956,9.641823143125,0.2077487598145636,3
1490.8539172050084,768.5016546323984,-4.332320440344711,6.113299085968302,0.970602550945544,2
5171.474479303392,2456.1778078342873,-0.5555153715517801,2.874960238,-0.1045884497250187,2
4829.624855604411,2330.08237905894,2.691132832469238,6.517573266,-0.1316638161437238,3
5388.459053185737,2828.182710645818,4.42528571896788,8.842106553240031,-0.6057167110872101,3
5275.176281315406,2704.7007892260203,-4.646816369981019,6.113299085968302,-0.2526480209874981,1
2841.5825252202976,1467.5922082273407,0.5299908266230442,2.38468415,0.4361648561636942,2
5147.630409785222,2267.2600420109898,-5.499681395928423,6.113299085968302,-0.0656155869592244,1
2788.9665509046135,1093.3625224878797,-6.248769686228357,6.113299085968302,0.5639529792097574,1
4594.920623652631,2135.322156529505,2.4442838315091686,5.725603315,0.0784302953167599,3
1361.524094663809,541.4165698506083,-10.49281112414989,6.113299085968302,0.8231901038190222,1
982.662405127335,513.074920704692,-2.283561409713795,1.543576730124999,-0.0092040699186943,2
3549.599295754868,1722.631952021177,-5.917072431741759,6.113299085968302,-0.0762922229502784,1
3644.219661020926,2001.1106259037097,0.8153168343329003,3.461224804,-0.1719769193150515,2
3426.5475685580436,1617.3898083335955,-2.152330665018967,1.543576730124999,0.3065306344346228,2
5827.134686851512,2936.0372331198773,-1.022306682455503,2.308193379,-0.5217386017748668,2
25.79928237483682,192.420741975864,-4.024824385029966,6.113299085968302,0.5293535025851335,2
4841.53003024892,2332.248482145279,2.0856701968937186,6.485227037228894,0.6888030430917687,3
2209.8494181925043,1291.9994683160412,-7.013337176351624,6.113299085968302,0.6985391960765264,1
1087.452435497698,312.53510501058867,-3.3306996991258915,1.543576730124999,0.471989104756698,2
1471.8719379501665,788.4347989103785,-6.362197565799994,6.113299085968302,-0.1648372356908051,1
1787.4957230017833,907.6950194294492,-6.725604177244503,6.113299085968302,0.7004636128473258,1
3948.9033979687183,1661.9580132725755,3.2940879190963996,5.833705862,0.4570459432173986,3
2508.8757236721576,1091.8204024750664,-5.372096577543357,6.113299085968302,0.63231929151904,1
320.1017975878169,209.24404641733273,-4.745867546666376,6.113299085968302,0.5813868269947173,2
5768.9445331208135,3268.9437105564903,9.079945845851226,9.641823143125,-0.4315627601357401,3
283.08109560145584,112.6187258777645,0.7611941353632619,1.543576730124999,-0.1616609709612308,2
5107.744715337007,2596.6341895817495,1.8505427264757437,5.957614254,-0.2258345292721008,3
6505.134670561342,3429.4435019557905,2.9188915148818846,9.641823143125,-0.0911238821595714,3
1418.0168546204782,718.8072107799607,-1.4730014527496105,1.543576730124999,0.517608486289908,2
145.48428241994242,119.04902024556652,-16.501772291662604,6.113299085968302,1.0529292068786065,2
3164.0696326832103,1985.5925129769032,-5.006805711942897,6.113299085968302,0.137572175476612,1
5624.373636719692,2714.7819658463764,4.736420567178439,9.247385132,0.4583955282320687,3
4525.522031867318,2063.64251099231,0.55453218196095,3.536393321,-0.2948604826519925,2
7665.428320563053,3953.8480351601106,8.672509552237347,9.641823143125,-0.8914694167018788,3
2033.4157246351328,1114.7705030782538,-5.360687929834521,6.113299085968302,-0.0842508952543784,1
6483.901705867399,3422.9573213731596,3.244170707218409,9.641823143125,-0.2702661017774632,3
4600.459552723519,2224.806473038403,2.2597057189476457,6.617986982,-0.001198814838499,3
3433.2565650082793,1881.1495928887423,-5.992585114363278,6.113299085968302,-0.0178445602100297,1
2204.5085269863653,947.8806459721944,-5.761790190074287,6.113299085968302,0.2434661596452785,1
493.2944322046151,189.56016649222556,-4.383258180798217,6.113299085968302,1.3887682920167193,2
8130.753998518933,3584.154346501376,6.907958333570503,9.641823143125,-0.7767092507053509,3
2181.8003751804936,1144.4590599055412,1.6355067058287431,2.388436423,-0.0688651915541476,2
87.68043357934584,59.922089289177954,-1.0527071056352075,1.543576730124999,-0.187727867358798,2
2171.238097030953,1140.7756482781497,-8.9439767915426,6.113299085968302,1.0716497138669543,1
5811.7518692084595,2663.4488271417954,2.898260372516855,7.708203714,-0.6969322167179393,3
6318.7585851139875,3447.818916548662,1.5222141264421851,6.538366656,-0.2642356027088895,3
5961.088727924967,2756.883736507882,1.566952292224173,6.551156649,-0.2913821354991539,3
6671.978233309424,3393.874230928606,2.6707845764822498,9.641823143125,-0.3384521521804343,3
4964.933116859344,2673.79552380686,-4.9012339836761525,6.113299085968302,-0.2832049146375134,1
1117.5103175046236,544.0537942451888,-4.586264192740079,6.113299085968302,0.5331933850225229,2
1992.5264046193013,937.890414103288,0.1574731447657577,1.795476586,1.3385910822571363,2
1082.6554171645332,584.5823939600832,-2.5915200738366493,1.543576730124999,0.1363717331460661,2
4648.655127928982,2635.1968351315536,6.534977790881336,9.641823143125,-0.0080261838975583,3
4556.008275598455,2213.2593261997413,4.682998002604932,7.635483654,-0.4511973397083956,3
3313.1120181620317,1776.7587416454096,-2.14608737355446,1.543576730124999,0.3278737705442912,2
6540.813504457534,3235.0624090833494,2.6264708873113434,7.743561544,0.0639881495926165,3
226.82705560825232,47.10828566081316,-6.548474190464312,6.113299085968302,1.3887682920167193,2
7058.615302158574,3372.20981143015,0.6105275706350808,5.415521942,-0.1737377680283774,2
231.3166834309227,58.358346532470925,-5.251204246354684,6.113299085968302,-0.0994133221417117,2
4420.933553368422,2144.871458355467,-7.277467678440638,6.113299085968302,0.3325883109633126,1
3757.111791041856,1843.7921074725357,-5.861640404433578,6.113299085968302,0.2113578488550508,1
4597.733706628954,2159.2955869836,3.434047778877677,6.171440831714972,-0.3388019891213751,3
6906.125413490676,3474.0795698742686,1.5944469294912689,8.738034484093584,-0.8135664711317072,3
6755.069802808227,3257.1955497797458,3.166006057712279,9.641823143125,-0.4891768363996649,3
3334.070059089465,1801.463786977742,-5.976556696522662,6.113299085968302,0.5614631841541877,1
740.2398008324016,285.58934373733655,-4.7407923902414755,6.113299085968302,1.0844333818999083,2
1360.1995656492843,439.143662500455,-10.242001440823628,6.113299085968302,1.081699532928187,1
2403.0307265368374,1144.569285408289,0.9709428499081338,2.547079347,-0.7998075123026269,2
2348.213815615948,1232.7780860112152,0.9249647909499308,2.355024555,-0.1379004426818016,2
3689.4237993942793,1687.9356896655909,-7.400684908961192,6.113299085968302,0.5838094971242774,1
1067.7936892265882,489.514045716399,-8.997265780739557,6.113299085968302,0.7185092882726648,1
3337.1124376141283,1675.5324426112102,-4.985901319220133,6.113299085968302,0.369454786500145,1
491.56580624762864,43.133993422293734,-1.7257206133689682,1.543576730124999,0.7233352832506037,2
4921.453324318249,2588.7389928564903,-5.841054807103159,6.113299085968302,-0.2226752891311773,1
5283.954097923992,2802.9585667283013,2.740280293911827,7.448735658,-0.2943118236245638,3
6655.777290060389,3333.022119936589,2.7556092879525296,9.13303867,-0.3809651758318739,3
1734.642420314941,853.8256703366667,-1.5439833619957306,1.543576730124999,-0.0536570151953697,2
2480.3813105817153,1131.2563592382287,-4.513564041716937,6.113299085968302,0.8316961471059988,2
4027.400906280626,2071.5196575724044,-4.7640833455418194,6.113299085968302,0.3338614923138657,1
6903.0772256513665,3581.5213130722977,2.833304212375749,9.641823143125,-0.3401739862201165,3
2745.1706873718613,1579.638846647318,-4.651833207104064,6.113299085968302,0.1683042717791235,1
6630.485696653122,3425.5848013992136,2.6628925665048517,8.824115754,-0.395466302227194,3
3826.840589216106,2034.007561277477,-5.865869921094175,6.113299085968302,-0.0218611638400137,1
4448.320894644003,2050.063712960134,3.057031770921707,6.496211144,0.0580515592490977,3
7790.230725100409,3795.961059191883,8.12143732872453,9.641823143125,-0.4420248838874953,3
7729.406391624275,3870.7922565686863,6.72920212586799,9.641823143125,1.3887682920167193,3
2437.8982180262947,1152.4119755556787,-6.801616584639744,6.113299085968302,0.3825033883973329,1
2666.123456730183,1185.213800444094,-0.1546144229894638,1.543576730124999,0.2769893786410543,2
2936.737783968422,1672.119220138386,-1.3916372975770024,1.632345044,-0.3969138452612372,2
4262.955514790726,1945.4779493945,-5.066713141591225,6.113299085968302,-0.2567977376973447,1
7235.805319069039,3560.8479005739596,6.411954054191812,9.641823143125,-0.7072372680857749,3
4298.101308688149,2042.6876008355416,-4.784719685789121,6.113299085968302,-0.1337296701994783,1
7105.354418905237,3478.095103089563,2.776448715209919,9.641823143125,-0.3102412472425907,3
3505.694061129177,1775.3372005600845,0.0192164290137572,2.520008334,-0.3325074276653234,2
430.50932780086725,3.602550400473021,-4.590027640746484,6.113299085968302,0.5708005107285845,2
5097.116980960265,2921.501522251248,4.403565771120301,9.641823143125,-0.5879006975735601,3
875.8155639910143,635.4173392133858,-3.3273674635741814,1.543576730124999,0.1194719973240258,2
842.4051417851001,602.7135439964125,-10.150467019769,6.113299085968302,1.3196994817442071,1
6446.015115195922,3019.8415891863574,4.732114095356185,9.641823143125,0.8707783933337263,3
664.1449636272555,120.08314967289932,-5.005058309040282,6.113299085968302,0.7058473851785184,2
4222.418485402943,1940.6390781284172,-3.285507409464173,6.113299085968302,0.0778308445343951,2
3388.781422149921,1793.6872400126158,-1.0951506700061566,2.45945807,-0.3077212724036662,2
1093.6479971632928,464.0636318201466,-4.5148890097598695,6.113299085968302,0.4086819609367279,2
1050.7855744761937,356.8664943732372,-9.963122582542711,6.113299085968302,-1.2183943772239096,1
3088.695828510284,1604.1669302887617,-1.7075447568022537,1.543576730124999,0.1568649297546284,2
3545.195945190662,1687.275455765203,-5.0267378129677,6.113299085968302,0.187641770196132,1
1171.104882518919,513.8287473116804,-3.105652977535333,1.543576730124999,0.4020063034884132,2
4667.760634457196,2202.186733382034,-4.378606818748879,6.113299085968302,0.5123095628705856,1
4571.629816972106,2373.5331175730225,-1.3574996379505682,1.543576730124999,0.6292962901452563,2
1767.5096764955572,1050.527098890194,-6.043193508726528,6.113299085968302,-0.2440990433149901,1
5831.75099763041,2630.312388788561,2.1284054086972564,6.986846792,-0.3069873088013747,3
3453.996930444893,1573.4722234209871,-5.194519112886776,6.113299085968302,0.7447564795611743,1
3161.5978901352414,1933.0085886203467,4.2959546757111005,6.013053977,1.3887682920167193,3
1116.0838733900118,729.9053072702396,-9.014908611565206,6.113299085968302,-0.1580737193737104,1
6010.809112814816,3042.2587110528666,4.559434614699513,9.641823143125,-0.4539344841961256,3
3019.1985431620756,1637.40854265952,-5.937355090319087,6.113299085968302,-0.2326615932709114,1
6224.841276187028,3148.695102238356,1.4983841925511157,8.595022872,-0.3984491572573529,3
6172.28130677114,2806.310020044165,4.273759985885656,9.641823143125,-0.165777459625524,3
6720.434866855664,3522.0171471243493,4.569482962754325,9.641823143125,0.2387528635638114,3
2567.0847705504207,1105.9575720002645,1.4025602182402703,2.551115285,0.4104919626429515,2
4403.988920281718,2254.191352339178,1.8594099123946128,6.027016836,0.0194588161940496,3
1565.492044489332,1103.6930692304077,-0.6344713985485517,1.543576730124999,0.3571439804176867,2
1183.728823346858,503.9247086434864,-3.3418555976620876,1.543576730124999,1.3887682920167193,2
5908.762939073314,3137.072407180835,0.9062988719517132,5.820898401,0.4926515403639502,3
818.3277048678701,239.19576273141803,-4.061784294677843,6.113299085968302,0.5775484696710621,2
6123.909190167958,3068.592626340035,0.9667450381582844,5.897218096,-0.1738308101572925,3
2634.695015949486,1149.0689491904784,-2.5838674813438107,1.543576730124999,-0.6693406685691201,2
5886.521483511998,2889.488569463063,1.2084672501040734,6.366147012124651,-0.7644481187659135,3
5817.869701696049,3144.85895512938,2.11945557889139,8.40996042,-0.3476752807760202,3
3520.725893395042,1754.5571480778888,1.7086308834579709,4.021977666,-1.0913600334282885,2
5769.090647433571,2970.1168686900787,3.993995189737145,9.466703315,0.0294877080822171,3
4530.161196751698,2139.185260228657,0.1825360381467926,2.035826905,-0.1170630037708152,2
5977.914092148044,2821.724287200162,2.2628348277261665,6.601450742,0.4310661391957106,3
1749.0651748953455,825.4507003932295,3.4524763067484403,2.463255565,-0.0295108426823072,2
4711.130154515309,2180.4537935695644,-5.884366101876282,6.113299085968302,-0.1270916971340758,1
5830.196940403819,2907.667350803324,2.6012905922097316,7.35066069,-0.2265683801676615,3
362.2858858735922,359.873776202463,-11.484735341261317,6.113299085968302,-0.2268063713293562,1
5067.9934527353735,2860.8094140688613,1.9408479392782023,6.643027201,-0.6427210847323234,3
3503.8871978518987,1877.4332142904432,-5.18945222757514,6.113299085968302,0.0761264268237088,1
1131.8237434386142,392.6743481410876,-0.4881762410121872,1.543576730124999,0.1518358504333792,2
3247.861647503564,1650.2219053640054,-4.34642209878764,6.113299085968302,0.7548286303856984,1
1659.970440969431,1125.4821025397202,-6.891309263234845,6.113299085968302,0.4391500372289668,1
890.1322414229326,670.1471347158702,-2.8257893356068844,1.543576730124999,-0.4613708231274349,2
3281.3992149117407,1685.327362718202,-4.503201953276456,6.113299085968302,0.5413886259838157,1
4561.562359874258,2036.020170786664,-2.648559814549877,1.543576730124999,0.3137098054548637,2
4949.419618236007,2672.7767121883508,1.2807624933708226,5.568959121,0.375293964965889,3
2827.7595964696593,1227.0457213876944,-5.279031563889269,6.113299085968302,-0.2801009651466449,1
7035.157497049165,3158.998669913765,1.9404138575915952,7.966621174,-0.4694055727514867,3
4849.1696989600405,2446.403695574081,-2.381584620276593,1.543576730124999,-0.1615272031933082,2
5438.13389165443,2819.0963329878286,1.0295907679748173,5.451331392,-0.3531572807678193,2
980.5045337530194,628.8692445755154,-10.592160636162264,6.113299085968302,-0.6069190067967062,1
4749.333374276589,2145.3699281607164,2.656442456870594,6.310597870779302,-0.3087783158054084,3
